id,name,name_norm,label,match_source,district,address,typecode,type,tag,lng,lat
B0HACNSHGA,湛江生态土鸡(猎德村复建房3区店),湛江生态土鸡,traditional,招牌,天河区,海文路与海月路交叉口东北80米,050117,餐饮服务;中餐厅;火锅店,,113.331545,23.117382
B0JRLS5G3D,广州大排档(琶醍店),广州大排档,traditional,推荐菜,海珠区,阅江西路118号珠江琶醍C区(7-11旁电梯直上)4-5楼,050103,餐饮服务;中餐厅;广东菜(粤菜),"三丝炒面,招牌干炒牛河,一网打尽,甜美活虾粥,椒丝腐乳炒生菜,濑尿虾,生蚝,脆皮石歧乳鸽,一虾三食,招牌十味手撕鸡,大排档,糖水,招牌干炒牛河,茅根竹蔗水",113.333342,23.110222
B0FFLCYSPR,川府尹,川府尹,modern,推荐菜,天河区,冼村路5号凯华国际中心4楼全层,050102,餐饮服务;中餐厅;四川菜(川菜),"花椒馋嘴蛙,菜品,府尹麻婆龙虾,磁器口毛血旺,夫妻肺片,炝锅丁桂鱼,冰粉,毛血旺,私房菜,辣子鸡,酸菜鱼,五花肉,麻婆豆腐,家常菜,鸡肉,一品口水鸡,夫妻肺片,酸菜鱼,酸菜桂鱼,担担面,麻婆豆腐,磁器口毛血旺",113.321999,23.120002
B0KAJZ6N8F,牛扒先生(花城汇店),牛扒先生,non_chicken,,天河区,花城大道89号花城汇南区B1层,050000,餐饮服务;餐饮相关场所;餐饮相关,"牛肉,牛排,薯条,牛扒",113.318901,23.12035
B0L1JZ720H,鲍馬爺·首创鲍鱼鸡(国金天地),鲍馬爺·首创鲍鱼鸡,other_chicken,招牌,天河区,珠江西路5号广州国际金融中心F5层,050100,餐饮服务;中餐厅;中餐厅,鲍鱼鸡,113.317483,23.120922
B0K0P5K3JL,山顶清远鸡粥,山顶清远鸡粥,traditional,招牌,天河区,海清路13号09铺自编之一,050100,餐饮服务;中餐厅;中餐厅,"炒螺蛳,茅根竹蔗水,紫苏炒乡下田螺,糖水",113.332829,23.117452
B0LD4OQ8NS,椰八珍橄榄鸡火锅(四季天地店),椰八珍橄榄鸡火锅,other_chicken,招牌,海珠区,赤岗北路118号四季天地南座,050117,餐饮服务;中餐厅;火锅店,"八珍,鸡火锅",113.322362,23.102971
B0M6P7MZEY,甘煸记·干煸辣子鸡(广州花城汇店),甘煸记·干煸辣子鸡,modern,招牌,天河区,冼村街道花城汇中区负一层,050100,餐饮服务;中餐厅;中餐厅,,113.318964,23.12233
B0LK9RBB5E,不可炸鸡BOOCUR CHICKEN(广州珠江新城店),不可炸鸡BOOCURCHICKEN,modern,招牌,天河区,猎德街道富力盈凯广场负2楼,050000,餐饮服务;餐饮相关场所;餐饮相关,炸鸡,113.316519,23.121386
B0J3USUSED,富丰食品湛江白切鸡(富力盈凯广场店),富丰食品湛江白切鸡,traditional,招牌,天河区,猎德街道华夏路16号富力盈凯广场负二楼B208,050100,餐饮服务;中餐厅;中餐厅,,113.316448,23.121258
B0KKVC52GB,番佬掂·劲脆烧肉(三七互娱店),番佬掂·劲脆烧肉,non_chicken,,海珠区,磨碟沙大街115号,050100,餐饮服务;中餐厅;中餐厅,"烧腊,烧鹅,烧肉",113.332866,23.106299
B0I235YUJN,Glug Glug Glug·Burgundy Bistro,GlugGlugGlug·BurgundyBistro,other_chicken,推荐菜,天河区,清风街27号广粤天地86铺,050000,餐饮服务;餐饮相关场所;餐饮相关,"双人餐,意面,鸡肉,沙拉",113.334083,23.118254
B0FFJ8YLJM,半岛豪苑(广州K11购物艺术中心店),半岛豪苑,traditional,推荐菜,天河区,珠江新城珠江东路6号周大福金融中心K1楼,050101,餐饮服务;中餐厅;综合酒楼,"大虾,点心,牛肉,鸡肉,咸水角,半岛虾饺皇,糯米鸡,金牌豉油鸡,马拉糕,黑金流沙包,招牌玻璃乳鸽",113.320724,23.120738
B00141V8X1,汉堡王(广州花城汇中区),汉堡王,other_chicken,推荐菜,天河区,冼村街道花城大道89号花城汇中区194铺,050300,餐饮服务;快餐厅;快餐厅,"鸡块,双人餐,单人餐,汉堡,薯条",113.319276,23.12228
B0FFFHJEKB,麦当劳(花城大道第四分店餐厅),麦当劳,other_chicken,推荐菜,天河区,珠江新城花城大道88号(猎德地铁站A口旁),050302,餐饮服务;快餐厅;麦当劳,"小薯条,麦乐鸡块餐,麦乐鸡翅,吉士蛋,香满嫩鸡加长堡,麦香鸡大套餐,板烧鸡腿早晨全餐配鲜煮咖啡,新款大雪糕,开心乐园餐配小薯条,墨西哥烧烤风味鸡腿堡大套餐,抹茶奥利奥甜筒,抹茶奥利奥圆筒大雪糕,原味菠萝果酱圆筒大雪糕,麦香鱼汉堡大套餐,草莓圣代,鸡翅,汉堡,下午茶,双人餐,薯条",113.326698,23.120657
B0FFFDNI5T,麦当劳(花城大道第三店),麦当劳,other_chicken,推荐菜,天河区,花城大道89号花城汇南区B1层,050302,餐饮服务;快餐厅;麦当劳,"板烧美味三件套,麦辣美味三件套,大脆鸡扒麦满分组合,人气美味尽享套餐,家有金桶（脆鸡版）,原味板烧鸡腿麦满分组合,麦当劳超值嗨餐,（2-3人餐）,家有金桶（汉堡版）,可乐鸡翅,麦辣鸡腿堡,安格斯系列,巨无霸汉堡,汉堡,双人餐,薯条",113.319521,23.12099
B0HAHAI4QR,麦当劳(广州柏悦酒餐厅),麦当劳,other_chicken,推荐菜,天河区,华夏路16号自编104号铺(珠江新城地铁站C口旁),050302,餐饮服务;快餐厅;麦当劳,"大脆鸡扒麦满分组合,人气美味尽享套餐,板烧美味三件套,麦辣美味三件套,原味板烧鸡腿麦满分组合,可乐鸡翅,巨无霸汉堡,安格斯系列,麦辣鸡腿堡,麦当劳超值嗨餐,（2-3人餐）,家有金桶（汉堡版）,家有金桶（脆鸡版）,薯条,双人餐,汉堡",113.316421,23.121253
B0K3JD9IGL,麦当劳(三七互娱总部分店),麦当劳,non_chicken,,海珠区,琶洲街道芳园路37号三七互娱全球总部大厦2楼,050302,餐饮服务;快餐厅;麦当劳,双人餐,113.332986,23.106763
B00141RLWS,1920+’CAB黑安格斯牛扒·水晶花园(柏悦府店),1920+’CAB黑安格斯牛扒·水晶花园,non_chicken,,天河区,花城大道100号101房101A,050214,餐饮服务;外国餐厅;德国菜,"双人餐,香肠",113.330458,23.119308
B0KAXUDZ54,煲仔正·老广州煲仔饭(花城汇店),煲仔正·老广州煲仔饭,other_chicken,推荐菜,天河区,珠江新城花城大道89号花城汇南区C16铺,050100,餐饮服务;中餐厅;中餐厅,"煲仔饭,鸡肉",113.319213,23.12069
B0FFLANFF6,好客家(k11店),好客家,other_chicken,推荐菜,天河区,珠江东路6号广州周大福金融中心B101,050100,餐饮服务;中餐厅;中餐厅,"豆腐,鸡肉",113.320862,23.120128
B00141RVI8,花城苑(海心沙店),花城苑,other_chicken,推荐菜,天河区,海心沙岛东区2号楼(海心沙地铁站A口步行450米),050100,餐饮服务;中餐厅;中餐厅,"大肠,点心,蛋挞,糯米鸡",113.322556,23.114298
B00141K4S5,炳胜公馆(珠江新城店),炳胜公馆,other_chicken,推荐菜,天河区,珠江新城冼村路2号5楼,050103|100200,餐饮服务;中餐厅;广东菜(粤菜)|住宿服务;旅馆招待所;旅馆招待所,"脆皮叉烧拼秘制黑叉烧,招牌菠萝包,双拼鹅肠,半打榴莲酥,古法烧鹅,白灼豆腐,捞起鱼生,烧三文鱼腩,招牌虾生,清蒸山水豆腐,水鬼重,即烘葡挞,金沙汤圆,冷水猪肚,怪味猪手,螃蟹,烧鹅,私房菜,素食,菠萝包,叉烧包,公馆虾饺皇,马爹利姜撞奶,招牌菠萝包,荔湾艇仔粥,公馆炒牛河,蟹黄干蒸烧麦,雪花牛肉黑叉烧乳猪烧味拼盘,糯米鸡,蜜汁蒸凤爪,煲仔饭,芥末萝卜糕,叉烧餐包,秘制脆皮灌汤烧鹅,烤乳猪,黑叉烧,濑粉,咸煎饼,干炒牛河,叉烧,点心,烧味,茄子",113.322889,23.117402
B0LUPA1YOT,米拉吉新疆主题餐厅,米拉吉新疆主题餐厅,modern,推荐菜,天河区,猎德西浦大街8号,050000,餐饮服务;餐饮相关场所;餐饮相关,新疆大盘鸡,113.326293,23.117141
B0J6PU2OW6,炳胜私厨(中达旗舰店),炳胜私厨,modern,推荐菜,天河区,兴国路21号保利中达广场201,050100,餐饮服务;中餐厅;中餐厅,"发酵剁椒蒸珍稀鱼,无骨鲫鱼煎手作拉肠,高汤咸柠檬烧海钓大黄鱼,蟹肉冬瓜盅,碧玉翡翠水晶饺,陈年老花雕蒸东海大鲥鱼,玫瑰盐煎5A雪花牛肉,炳胜辣虾菇玉带水晶饺,山泉水肥芽菜炒斗门肉蟹,黑椒炒波士顿龙虾,香酥琵琶石蛙腿,黑椒汁生烧安格斯牛肋骨,新会东甲三十年陈蜜炖燕窝,招牌菠萝包,精选牛腩清汤米线,5J火腿九年百合炒棕榈芯,炳胜辣肉饼蒸松叶蟹,鲜螺片鲍鱼捞文昌鸡,斗门膏蟹焖黑毛节瓜,红标雪花牛肉黑叉烧,发酵剁椒肥肠蒸红玫瑰,高汤咸柠檬烧捕捞大黄鱼,精致小红枣,五香吊烧脆皮文昌鸡,老西关姜撞奶,鸡肉,招牌菠萝包,粉果,冬菇鸡饺,点心,米线",113.324799,23.118084
B0J3JRVULI,英迪格酒店·洀·邻里餐厅,英迪格酒店·洀·邻里餐厅,other_chicken,推荐菜,天河区,临江大道32号海心沙东区广州海心沙英迪格酒店1层,050000,餐饮服务;餐饮相关场所;餐饮相关,"下午茶,生蚝,鸡肉,杨枝甘露",113.323931,23.11399
B00141VB0C,广州酒家·粤宴花城,广州酒家·粤宴花城,traditional,推荐菜,天河区,临江大道57号中和广场2层(广东省博物馆东门对面),050103,餐饮服务;中餐厅;广东菜(粤菜),"养生核桃包,干炒牛河,金牌鲜味虾饺皇,酱皇豉香蒸凤爪,烧鹅叉烧拼盘,至尊古法烧鹅,生烧乳鸽皇,岭南特色蒸原生态桂花鱼,xo酱爆萝卜糕,清香白切鸡,笋尖水晶鲜虾饺,高桶葡式西杏蛋挞,家乡煎葱油饼,桂花糕,葡挞,早茶,点心,烧鹅,牛肉,红肠粉,生烧乳鸽皇,燕窝双皮奶,马拉糕,酱皇豉香蒸凤爪,干炒牛河,烧鹅拼叉烧",113.32314,23.116836
B0LGX56QED,潮喜会(天德店),潮喜会,modern,推荐菜,天河区,临江⼤道395号天德广场40楼,050000,餐饮服务;餐饮相关场所;餐饮相关,"狮首三珍宴,琉璃碧叶时蔬汇,狮头鹅鹅肠,护国菜汁松叶蟹,古法熟卤狮头鹅头,潮汕鱼饭,冰魄象拔蚌刺身,潮式咸柠檬焗小青龙,古法熟卤三宝,冰魄膏蟹,潮式生腌虾,鲍鱼珍珠石榴球,游龙东星斑,金不换焗鲜鲍,潮式老菜脯粥,卤水火锅,红烧金勾翅,潮式脆皮鸡,窖藏老香黄露,双人餐",113.327638,23.116355
B0KDPZTBAC,大榕树下顺德人家(天德旗舰店),大榕树下顺德人家,other_chicken,推荐菜,天河区,临江大道391号天德广场1楼101铺,050100,餐饮服务;中餐厅;中餐厅,"咸蛋黄啫鲜虾,脆皮BB鸽,顺德小炒皇,凉瓜炒牛肉,顺德捞鱼皮,古法菠萝咕噜肉,七彩捞鸡,酸菜炒大肠,双菇爆鹅肠,顺德豉味碌鹅,大良炸脆奶,上汤桑叶苗,鹿茸菌炖竹丝鸡,六婶黄皮骨,山楂红烧肉,杂菇浸鱼腐,黄豆苦瓜炖龙骨,老广腊味煲仔饭,鲍汁海皇豆腐,顺德公煎酿莲藕,鲜人参海底椰炖老鸡,石橄榄炖土猪肉,均安墨鱼饼,双人餐,古法菠萝咕噜肉",113.32756,23.117247
B0G2UO4GIG,喜糖酒家(广报中心店),喜糖酒家,other_chicken,推荐菜,海珠区,阅江西路370号广报中心北塔4楼(猎德大桥旁边),050100,餐饮服务;中餐厅;中餐厅,"点心,鸡肉,南瓜炸煎堆,红米肠粉,糯米鸡,香煎萝卜糕,姜撞奶,古铜南乳咸煎饼,和牛安虾咸水角",113.331313,23.109567
B0FFHCPEKN,花悦庭·果木烤鸭(天汇igc店),花悦庭·果木烤鸭,other_chicken,推荐菜,天河区,珠江新城兴民路222号天汇广场igcL301铺,050100,餐饮服务;中餐厅;中餐厅,"传统北京果木烤鸭,陈皮蜜饯雪梨,麻辣无骨黑凤爪,蟹黄扒滑豆腐,一鸭两食的鸭汤,金沙虾球,虾籽面,鲍鱼美酒鸡,米汤时蔬,凉瓜鸭,鳝糊,小花螺,椒盐鸭,糖醋小排,蘑菇流沙包,烤鸭,双人餐,传统北京果木烤鸭,北京烤鸭",113.325706,23.118338
B00141SAW5,大良毋米粥·粥水火锅(猎德店),大良毋米粥·粥水火锅,traditional,推荐菜,天河区,珠江新城海文路20号,050117,餐饮服务;中餐厅;火锅店,"油条,毋米粥,xo酱炒陈村粉,炸牛奶,清远鸡,沙虾,香煎鱼饼,煎焗鱼头,鲜北极贝,龙趸,牛肉丸,薄餐,煎饺,伦教糕,猪肉肠粉,牛肉,鸡肉,鲍鱼,猪肉,叉烧,生蚝",113.331353,23.117763
B0KKTP8VTV,大榕树下顺德菜(广州塔臻品店),大榕树下顺德菜,other_chicken,推荐菜,海珠区,广州塔路8号广州塔广场B1层,050100,餐饮服务;中餐厅;中餐厅,"顺德豉味碌鹅,大良炸脆奶,上汤桑叶苗,鹿茸菌炖竹丝鸡,六婶黄皮骨,山楂红烧肉,杂菇浸鱼腐,老广腊味煲仔饭,鲍汁海皇豆腐,顺德公煎酿莲藕,鲜人参海底椰炖老鸡,石橄榄炖土猪肉,均安墨鱼饼,黄豆苦瓜炖龙骨,咸蛋黄啫鲜虾,脆皮BB鸽,顺德捞鱼皮,古法菠萝咕噜肉,七彩捞鸡,酸菜炒大肠,双人餐,顺德拌鱼皮",113.319008,23.107946
B0G0RUD7BG,食野精舍·品味食野(猎德村复建房1区店),食野精舍·品味食野,traditional,推荐菜,天河区,猎德大道2号101铺,050103,餐饮服务;中餐厅;广东菜(粤菜),"私房菜,鸡肉,玫瑰豉油鸡",113.328869,23.116088
B0FFKYRZE1,陶陶居·雅园(凯华国际中心店),陶陶居·雅园,traditional,推荐菜,天河区,珠江新城冼村路5号凯华国际中心六楼,050100,餐饮服务;中餐厅;中餐厅,"陶陶居大虾饺,冰镇咕噜肉,清蒸东星斑,传统鲍汁叉烧,金牌蜜汁叉烧,百年烧鹅,黑鱼子香菇烧麦皇,堂食,虾仁,叉烧,早茶,烧鹅,牛肉,芝士,白切葵花鸡,干蒸烧麦,顺德小黄姜撞奶,白切鸡,山泉米浆煎萝卜糕,黑鱼子瑶柱烧卖皇",113.322129,23.120195
B0FFFTMC3M,广州塔云星筷子荟餐厅(广州塔店),广州塔云星筷子荟餐厅,traditional,推荐菜,海珠区,阅江西路222号广州塔B1层(广州塔地铁站出入口旁),050100,餐饮服务;中餐厅;中餐厅,"蜜汁叉烧,新加坡海南鸡饭,马来喳喳,干炒牛河,烧鹅,肉骨茶,酸菜鱼,芒果芝士蛋糕,烧鸭,杏鲍菇炒牛肉,蜜汁烧肉,扬州炒饭,牛仔骨,生炒菜心,腰果牛柳,手撕鸡,蜜汁叉烧,炒饭,鸡肉",113.319171,23.109124
B00141L05S,2号唐厨(珠江奥莱城店),2号唐厨,other_chicken,推荐菜,天河区,花城大道84号优托邦1座6楼,050101|050103,餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;广东菜(粤菜),"唐厨虾饺皇,猪杂粥,招牌佛跳墙,至尊油条,椰汁糕,蛋挞,香橙松糕,甜薄撑,唐厨特色炒牛河,笼仔点心,八爪鱼叉烧酥,干蒸虾饺皇,榴莲酥,xo酱炒萝卜糕,松露蘑菇包,排骨,猪肉,点心,油条,蜜汁叉烧包,黑金流沙包,湾仔艇仔粥,蒜香蒸排骨,榄仁马拉糕,瑶柱糯米鸡,羊城鲜虾饺,鸡仔咸水角",113.324078,23.1209
B00141KSC2,丽轩中餐厅,丽轩中餐厅,other_chicken,推荐菜,天河区,兴安路3号广州富力丽思卡尔顿酒店3层(近省博物馆),050103,餐饮服务;中餐厅;广东菜(粤菜),"点心,虾球,燕窝蛋,炖雪梨,XO酱萝卜糕,麒麟鸡,三葱焖虾球,鲜虾肠粉,豆沙煎软糕,扇形金蔬,铁锅酒香豉油乳鸽,龙岗鸡,澳洲龙虾,古老肉,麦片虾球,杨枝甘露,脆皮烧肉",113.322053,23.118774
B00140UBKF,头啖汤(利雅湾店),头啖汤,traditional,推荐菜,天河区,冼村路80号利雅湾5层92号,050100,餐饮服务;中餐厅;中餐厅,"海鲜,东星斑,咕噜鱼球,各色的汤,账单,冰黄鳝,蒜香骨,煲汤,干煎鱼,全素包,卤水,叉烧,旦角,云吞面,白切鸡,鸡肉,炒饭",113.322931,23.119356
B0MGAUER61,270º视界·江醍,270º视界·江醍,other_chicken,推荐菜,海珠区,磨碟沙大街118号之一602室,050103,餐饮服务;中餐厅;广东菜(粤菜),"5j火腿蒸香芋冬瓜,百香果金萝咕嘟肉,芦笋山药炒煎酿羊肚菌,至尊八宝佛跳墙,红油花枝卷,芥末沙拉虾球,1:1复刻莫氏鸡煲,樱花稻庭葱香冷面,樱桃鹅肝,五黑养生豆腐焖虾仁,意大利黑醋汁黑豚肉,清蒸石斑鱼,4头黑松露意境鲍鱼,蜂巢炸生蚝,石斛青榄炖老鸭,鲍鱼,冷面,冬瓜,堂食,鸡煲",113.332646,23.110195
B0LKUAWTRJ,农园蔬宴鲜蔬火锅餐厅,农园蔬宴鲜蔬火锅餐厅,other_chicken,推荐菜,海珠区,"琶洲大道17号之1,17号之2号",050117,餐饮服务;中餐厅;火锅店,"特色蔬菜,水果鸡套餐,香茅叶蒸鸡,川香烈皖,蒸鸡",113.331944,23.104706
B0L6BDPT1U,颐鲜佰味·现炒家常菜(广报中心店),颐鲜佰味·现炒家常菜,modern,推荐菜,海珠区,琶洲街道阅江西路368号第一层102铺自编02号、03号,050000,餐饮服务;餐饮相关场所;餐饮相关,"台湾三杯鸡,香糯红烧肉,牛腩腐竹,下饭小炒肉,家常菜",113.330951,23.108529
B0L3659FBN,菌小白·野生菌火锅(琶醍店),菌小白·野生菌火锅,other_chicken,推荐菜,海珠区,磨碟沙大街118号之八401铺,050117,餐饮服务;中餐厅;火锅店,"牛肝菌,鸡枞菌,鹿茸菌,见手青,野生菌火锅",113.333113,23.109757
B0KUZXOH8T,蒙自源(广州海珠四季天地店),蒙自源,non_chicken,,海珠区,赤岗北路118号(四季天地广场)首层自编之一D88一2号7,050100,餐饮服务;中餐厅;中餐厅,"米粉,下午茶,堂食",113.322683,23.103178
B0KU6L4QBV,创膳金牌烧鹅(广州塔店),创膳金牌烧鹅,modern,推荐菜,海珠区,艺苑路213号101铺(自编01号之08铺),050100,餐饮服务;中餐厅;中餐厅,"小海鲜,大虾,烧腊,辣子鸡,小炒黄牛肉,鸭肉",113.317706,23.106928
B0KKGSCN61,榕意·川味之美(广州塔店),榕意·川味之美,modern,推荐菜,海珠区,广州塔路8号首层105-2,050000,餐饮服务;餐饮相关场所;餐饮相关,"炒饭,鸡肉,榕意毛血旺,红油抄手,麻婆豆腐,川味20蒜香辣子鸡,菌香口水鸡",113.318825,23.105932
B0KKB737SA,欧锦和厨房(广州塔店),欧锦和厨房,other_chicken,推荐菜,海珠区,广州塔路8号首层125号,050100,餐饮服务;中餐厅;中餐厅,"黑松露锦绣捞鸡,马友咸鱼蒸肉饼,砂锅五指毛桃焗鸡,七彩祥云捞鱼生,龙虾蟹黄烩山水豆腐,蟹黄,顺德红豆双皮奶,市桥啫排骨,啫啫煲",113.318452,23.106553
B0KK9ZTDST,遇见小面(广报中心店),遇见小面,modern,推荐菜,海珠区,阅江西路368号广州报业文化中心一楼106铺01铺,050100,餐饮服务;中餐厅;中餐厅,"阳光番茄牛肉面,脆皮半只鸡麻辣小面,内蒙古羔羊羊肉串(3串),酥脆鸡排(1块),川味酸菜牛肉面,酸菜卤肉饭,酥掉渣芝麻烧饼(1个),金碗酸辣粉,脆皮半只鸡阳光番茄汤面,酸菜卤肉面,老麻抄手,爆浆豆腐串(2串),琥珀冰粉,葱酥骨汤抄手,白玉厚椰乳,秘制脆皮半只鸡,销魂擂椒卤肉面,酸辣粉",113.330586,23.108539
B0KK0ADTND,好利来(广州塔店),好利来,non_chicken,,海珠区,广州塔路8号广州塔广场地面一层L109a商铺,050800,餐饮服务;糕饼店;糕饼店,"芋泥,生日蛋糕",113.318529,23.107067
B0K2NNQC99,七寸飝·省港怀旧手工菜,七寸飝·省港怀旧手工菜,traditional,推荐菜,天河区,南岳大厦3层(六合家宴门口上电梯3楼右转),050100,餐饮服务;中餐厅;中餐厅,"生腌膏蟹,脆皮黑金乳鸽,干煸家乡黑毛土鸭,六头鲍鱼焖蝴蝶腩,潮州鱼生,九层塔香焗海蟹,黑松露蒸家鸡,酸甜香喷咕噜肉,腊味煲仔饭,春根藤水鱼煲鸡汤,咸鱼肉饼煲仔饭,香焗九肚鱼,威士忌炭烧本港响锣,脆皮大肠,姜油甲鱼,葱花金钱腱,生拆蟹肉煎翅烙,杜远凉瓜焖狮头鹅掌翅煲,飘香生啫走地鸡,大乡里羊肉,双人餐,羊肉",113.315174,23.121651
B0K1ASQH50,莲香楼·品苑(珠江公园),莲香楼·品苑,other_chicken,推荐菜,天河区,珠江公园南门东70米,050000,餐饮服务;餐饮相关场所;餐饮相关,"干蒸烧麦,宵夜,蒸排骨,莲蓉菠萝包,糖水,陈皮豉汁排骨,榄仁马拉糕,糯米鸡,黑鱼籽流心烧卖,咸水角,山楂叉烧包,巧克力杨枝甘露,XO酱萝卜糕,羊肚菌上素肠粉,荔湾艇仔粥,杨枝甘露,点心,牛肉",113.334408,23.120709
B0JGYSY7SV,JMC·云醍,JMC·云醍,other_chicken,推荐菜,海珠区,新港东路磨碟沙大街118号702室,050000,餐饮服务;餐饮相关场所;餐饮相关,"温泉玉子卡邦尼扁面,香茅猪颈肉,一口花菜,法国黑珍珠生蚝,黑松露黄金养麦面,海鲜墨鱼汁扁面,和牛总汇汉堡,伊比利火腿密瓜,特制三文鱼色拉,Whisky,Sour,紫霞,伊比利亚黑毛猪肋排,烟花女贻贝扁面,牛肉至上(牛板腱),西柚香芒色拉,德国脆皮猪手,苦尽甘来,蒜香鸡翅,黑蒜羊架,西冷牛扒,黄金酱翡翠螺,伊比利火腿披萨,香茅酱南美大虾,小麦鹅肝烧饭,黑松露扣八头干鲍鱼,特制三文鱼黄金荞麦面,汉堡,牛肉",113.332661,23.110162
